iteration,outcome,additional_missing_pct,md_strat,prop_miss_train,prop_miss_test,model,auc,bri,ipa,cal_error,numeric,nominal
5,dead,30,hotdeck_si,0.3575441860465116,0.07003720930232558,xgb,0.6073250021290686,0.11022271992835704,0.022399326852595824,3.3636349151505197e-4,-0.2844695140493006,0.5641538461538461
6,dead,30,hotdeck_si,0.3567720930232558,0.0708093023255814,cph,0.5942141439834254,0.11563100540148005,0.012937422952449262,1.9837558619508828e-4,-0.32487169338693056,0.5712307692307692
6,dead,30,hotdeck_si,0.3567720930232558,0.0708093023255814,xgb,0.5935431765208093,0.11555109102841024,0.013619597138789241,2.3428511414424834e-4,-0.32487169338693056,0.5712307692307692
7,dead,30,hotdeck_si,0.35593023255813955,0.07165116279069768,cph,0.604464593165473,0.11847249152463771,0.016171859313696246,2.2775627399110004e-4,-0.2595855105185395,0.5665128205128205
7,dead,30,hotdeck_si,0.35593023255813955,0.07165116279069768,xgb,0.6041101942308454,0.11836763073229954,0.01704265216213985,1.9083454232740135e-4,-0.2595855105185395,0.5665128205128205
8,dead,30,hotdeck_si,0.35673953488372095,0.07084186046511629,cph,0.60849916957251,0.11581969966280217,0.0211727340540101,2.7383130331278997e-4,-0.32852907072823223,0.567076923076923
8,dead,30,hotdeck_si,0.35673953488372095,0.07084186046511629,xgb,0.6110654769971119,0.11601351524426197,0.019534740031832865,2.55892830994495e-4,-0.32852907072823223,0.567076923076923
9,dead,30,hotdeck_si,0.35674883720930234,0.07083255813953489,cph,0.5992506327515044,0.11752285466651478,0.014089330531641409,3.6928254699561576e-4,-0.33317717226020643,0.5642564102564103
9,dead,30,hotdeck_si,0.35674883720930234,0.07083255813953489,xgb,0.5778825833411891,0.11831080262879541,0.007479158363830174,3.8113102605228077e-4,-0.33317717226020643,0.5642564102564103
10,dead,30,hotdeck_si,0.3560604651162791,0.07152093023255814,cph,0.6121356911171734,0.11237650884495974,0.015482845324778949,4.617751323512521e-4,-0.33431449991171314,0.566974358974359
10,dead,30,hotdeck_si,0.3560604651162791,0.07152093023255814,xgb,0.6026657060302998,0.11233119207665966,0.01587986011233944,3.5667264111247175e-4,-0.33431449991171314,0.566974358974359
1,dead,30,hotdeck_mi,0.35605116279069765,0.07153023255813953,cph,0.6048965200923693,0.11400943779924028,0.01484072363881861,2.820709489691933e-4,-0.3848094095064622,0.5566153846153846
1,dead,30,hotdeck_mi,0.35605116279069765,0.07153023255813953,xgb,0.6143155309636021,0.11354721184363162,0.018834833220734426,5.498413218462733e-4,-0.3848094095064622,0.5566153846153846
2,dead,30,hotdeck_mi,0.3568139534883721,0.07076744186046512,cph,0.5954963341700504,0.11453986549625117,0.010412480588490314,3.8029136427519036e-4,-0.41076770630551246,0.5572
2,dead,30,hotdeck_mi,0.3568139534883721,0.07076744186046512,xgb,0.588761795566477,0.11456663716847493,0.010181181969519337,2.262012060782951e-4,-0.41076770630551246,0.5572
3,dead,30,hotdeck_mi,0.35804651162790696,0.06953488372093024,cph,0.6108575264423625,0.11128377440209244,0.016700185468036755,2.90285521999431e-4,-0.3847128483679687,0.5527589743589744
3,dead,30,hotdeck_mi,0.35804651162790696,0.06953488372093024,xgb,0.6155654332344295,0.11135842136975689,0.01604060728735235,7.30301759926406e-4,-0.3847128483679687,0.5527589743589744
4,dead,30,hotdeck_mi,0.3575767441860465,0.0700046511627907,cph,0.5970647499806757,0.11435931231793883,0.012571408362840986,2.3960971553544795e-4,-0.3625192068530214,0.5592307692307692
4,dead,30,hotdeck_mi,0.3575767441860465,0.0700046511627907,xgb,0.6338720448107235,0.11397751570777784,0.015868008188616445,0.0015152579649891085,-0.3625192068530214,0.5592307692307692
5,dead,30,hotdeck_mi,0.3575441860465116,0.07003720930232558,cph,0.611467907372229,0.11079864106891969,0.017291297445774623,4.1978740467081115e-4,-0.35871019981058305,0.5569538461538461
5,dead,30,hotdeck_mi,0.3575441860465116,0.07003720930232558,xgb,0.618242171000525,0.11038564626381667,0.020954280900887357,4.457385035752739e-4,-0.35871019981058305,0.5569538461538461
6,dead,30,hotdeck_mi,0.3567720930232558,0.0708093023255814,cph,0.6018626806381077,0.1153102229739741,0.01567572249820015,5.091296466666657e-4,-0.38744325318588096,0.5572923076923076
6,dead,30,hotdeck_mi,0.3567720930232558,0.0708093023255814,xgb,0.6052401185738663,0.11500437070575913,0.018286573515294613,3.1106242668554315e-4,-0.38744325318588096,0.5572923076923076
7,dead,30,hotdeck_mi,0.35593023255813955,0.07165116279069768,cph,0.6071898926860272,0.11874673705090062,0.01389444906662074,2.1201253445928664e-4,-0.3479116011744649,0.5542051282051282
7,dead,30,hotdeck_mi,0.35593023255813955,0.07165116279069768,xgb,0.6124506928474948,0.11827069295939482,0.017847650078970934,6.123622749698853e-4,-0.3479116011744649,0.5542051282051282
8,dead,30,hotdeck_mi,0.35673953488372095,0.07084186046511629,cph,0.6168094776963546,0.11605187966419787,0.019210510730731323,4.6169015207808125e-4,-0.41514559516224475,0.5579692307692308
8,dead,30,hotdeck_mi,0.35673953488372095,0.07084186046511629,xgb,0.6178557471678707,0.11618375741716208,0.01809597200589541,5.920746962738897e-4,-0.41514559516224475,0.5579692307692308
9,dead,30,hotdeck_mi,0.35674883720930234,0.07083255813953489,cph,0.5889781616077597,0.11844899010019724,0.006319890212724388,4.7950239362189683e-4,-0.40749365524028824,0.556451282051282
9,dead,30,hotdeck_mi,0.35674883720930234,0.07083255813953489,xgb,0.5854942774230845,0.11781700235502217,0.011621696935420478,1.2832277459652087e-4,-0.40749365524028824,0.556451282051282
10,dead,30,hotdeck_mi,0.3560604651162791,0.07152093023255814,cph,0.5958265028614792,0.11265498306489241,0.013043165987198124,1.809661677757399e-4,-0.4280183431545842,0.5523589743589744
10,dead,30,hotdeck_mi,0.3560604651162791,0.07152093023255814,xgb,0.5952573322594809,0.1124670949075469,0.014689231663808311,2.2217390927133435e-4,-0.4280183431545842,0.5523589743589744
1,dead,30,nbrs_mi,0.35605116279069765,0.07153023255813953,cph,0.6065782324339005,0.11389609590568493,0.0158201146435617,1.0597955658845181e-4,-0.04866736003372393,0.6409025641025641
